Date and Time,Message,Additional Details
2022-03-09T09:54:37.822Z,"W0309 01:54:37.822619     370 sysinfo.go:203] Nodes topology is not available, providing CPU topology","{'gl2_accounted_message_size': '247.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1MMCQZX4AF5FHRBJ6AN35', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f7943364-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:36.678Z,"E0309 01:54:36.677761     370 pod_workers.go:918] ""Error syncing pod, skipping"" err=""failed to \""StartContainer\"" for \""video-analytics-demo-l4t-1\"" with CrashLoopBackOff: \""back-off 5m0s restarting failed container=video-analytics-demo-l4t-1 pod=remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r_default(0bd2f9de-e031-4674-b4d2-980b192fe629)\"""" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" podUID=0bd2f9de-e031-4674-b4d2-980b192fe629","{'gl2_accounted_message_size': '595.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1MMCQD0GCBSZZGKZTC7AS', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f7943363-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:36.672Z,"E0309 01:54:36.671216     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: default.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '429.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1MMCQEM4Q15BSNM2TVCJ8', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f7943362-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:36.670Z,"I0309 01:54:36.670806     370 scope.go:110] ""RemoveContainer"" containerID=""3426f9928b6bb9182924ca3781051f08ff5028eb062bc35b1fb05a2973252b7c""","{'gl2_accounted_message_size': '286.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1MMCQRAGB5NCM00WHZAYM', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f7943361-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:36.670Z,"I0309 01:54:36.670716     370 kubelet_pods.go:898] ""Unable to retrieve pull secret, the image pull may not succeed."" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" secret="""" err=""secret \""nvidia-registrykey-secret\"" not found""","{'gl2_accounted_message_size': '387.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1MMCPXW59SEE44WNZFK66', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f7943360-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:33.181Z,"I0309 09:54:33.181161    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '330.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M8M6XR63XF0GJBAN2RCD', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f0658444-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:33.181Z,"I0309 09:54:33.181187    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '330.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M8M6F205XQHVNFRQTR6D', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f0658446-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:33.181Z,"I0309 09:54:33.181220    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '339.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M8M6ZVDHA5D4NSQRYW70', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f065ab50-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:33.181Z,"I0309 09:54:33.181103    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '320.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M8M60ZSEC6JRDDEGS7J3', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f0658442-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:32.238Z,"E0309 09:54:32.238604    3432 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: kube-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '463.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M8M56NQJ8G4NSD3EGM7V', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'f0658441-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:30.786Z,"E0309 09:54:30.786051    6275 dns.go:126] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '447.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M0PQ5KQKP2E905S30C88', 'source': 'tegra-ubuntu', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'jetson-controller-agx-01-sp48', 'location': 'zz-ota', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'eb902e70-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:28.786Z,"E0309 09:54:28.786077    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M609RYWYZX1FA3FW4571', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf886-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:28.150Z,"I0309 09:54:28.015603    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M609T8K6FS3SD218EP38', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf885-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:28.150Z,"I0309 09:54:28.015528    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '314.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M608BEJSB08C4WTRCWN6', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf882-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:28.150Z,"I0309 09:54:28.015571    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M6094RGQY6Q5HNF0PZST', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf883-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:28.150Z,"I0309 09:54:28.015588    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '333.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M609DFQY3HKSAT0BSSY2', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf884-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:26.786Z,"E0309 09:54:26.785920    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M6082KQW2NSBPBG61MEG', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf881-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:26.785Z,"E0309 09:54:26.785798    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42094.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1M608RXW9PBEHPXK00BSW', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'eecbf880-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:25.675Z,"E0309 01:54:25.675555     370 pod_workers.go:918] ""Error syncing pod, skipping"" err=""failed to \""StartContainer\"" for \""video-analytics-demo-l4t-1\"" with CrashLoopBackOff: \""back-off 5m0s restarting failed container=video-analytics-demo-l4t-1 pod=remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r_default(0bd2f9de-e031-4674-b4d2-980b192fe629)\"""" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" podUID=0bd2f9de-e031-4674-b4d2-980b192fe629","{'gl2_accounted_message_size': '595.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2P9HPMKC3KMZPJKAAS', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc331-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:25.674Z,"I0309 01:54:25.674015     370 scope.go:110] ""RemoveContainer"" containerID=""3426f9928b6bb9182924ca3781051f08ff5028eb062bc35b1fb05a2973252b7c""","{'gl2_accounted_message_size': '286.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2PMVCPZWNY4674Q8J1', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc32f-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:25.674Z,"E0309 01:54:25.674296     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: default.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '429.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2PBCHVNXR91Y8FV5CA', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc330-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:25.674Z,"I0309 01:54:25.672836     370 kubelet_pods.go:898] ""Unable to retrieve pull secret, the image pull may not succeed."" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" secret="""" err=""secret \""nvidia-registrykey-secret\"" not found""","{'gl2_accounted_message_size': '387.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2NH3S677XYVHRFGXVE', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc32e-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:25.672Z,"E0309 01:54:25.672653     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '432.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2N3V2A7YN4CFEY3JTD', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc32d-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:22.674Z,"E0309 01:54:22.674221     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2NYQ3N55ZWYSNT571C', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc32c-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:22.671Z,"E0309 01:54:22.671352     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2N82XJ8NYVNC1FPNHZ', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc32b-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:21.785Z,"E0309 09:54:21.785905    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: helm.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '454.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '42306.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KQCET29QA0E2PEQ3BYZJ', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'e5dfbae0-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:54:21.673Z,"E0309 01:54:21.672710     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: default.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '429.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2NN2A47E5D8FPP3B22', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc32a-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:21.672Z,"E0309 01:54:21.671855     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: efa.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '425.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2NFVEZSZSWCXH2W64N', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc329-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:17.673Z,"E0309 01:54:17.673508     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KW2MEV0BWD0QVN88DCVX', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e8bcc328-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:17.658Z,"I0309 09:54:17.657385    9592 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-ota-controller-r740-01-sp50.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '48196.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KMB9MPWSRZGTTG9BPRP7', 'source': 'ota-controller-r740-01-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-01-sp50', 'location': 'ala-ota-sp50dot1', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e4052e82-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:54:17.658Z,"I0309 09:54:17.657411    9592 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-ota-controller-r740-01-sp50.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '375.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '48196.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1KMB9EC9D5ZQPBERBJ1P7', 'source': 'ota-controller-r740-01-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-01-sp50', 'location': 'ala-ota-sp50dot1', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': 'e4052e83-9f8e-11ec-ba6c-b65471d23443'}"
